STNAM,FIPST,LEAID,ST_LEAID,LEANM,NCESSCH,ST_SCHID,SCHNAM,ALL_RATE,DATE_CUR
TEXAS,48,4812180,TX-126902,BURLESON ISD,481218000000,TX-126902-126902006,BURLESON CENTENNIAL H S,98,9/23/2019 0:00
TEXAS,48,4812220,TX-027903,BURNET CISD,481222000000,TX-027903-027903001,BURNET H S,95,9/23/2019 0:00
TEXAS,48,4812220,TX-027903,BURNET CISD,481222000000,TX-027903-027903003,QUEST H S,80,9/23/2019 0:00
TEXAS,48,4812240,TX-239903,BURTON ISD,481224000000,TX-239903-239903001,BURTON H S,90,9/23/2019 0:00
TEXAS,48,4812360,TX-109902,BYNUM ISD,481236000000,TX-109902-109902001,BYNUM SCHOOL,50,9/23/2019 0:00
TEXAS,48,4812390,TX-116901,CADDO MILLS ISD,481239000000,TX-116901-116901001,CADDO MILLS H S,95,9/23/2019 0:00
TEXAS,48,4812420,TX-178903,CALALLEN ISD,481242000000,TX-178903-178903001,CALALLEN H S,95,9/23/2019 0:00
TEXAS,48,4812460,TX-026901,CALDWELL ISD,481246000000,TX-026901-026901001,CALDWELL H S,95,9/23/2019 0:00
TEXAS,48,4812480,TX-029901,CALHOUN COUNTY ISD,481248000000,TX-029901-029901001,CALHOUN H S,96,9/23/2019 0:00
TEXAS,48,4812480,TX-029901,CALHOUN COUNTY ISD,481248000000,TX-029901-029901003,HOPE H S,80,9/23/2019 0:00
TEXAS,48,4812510,TX-049905,CALLISBURG ISD,481251000000,TX-049905-049905001,CALLISBURG H S,95,9/23/2019 0:00
TEXAS,48,4812540,TX-198902,CALVERT ISD,481254000000,TX-198902-198902101,CALVERT SCHOOL,50,9/23/2019 0:00
TEXAS,48,4812640,TX-166901,CAMERON ISD,481264000000,TX-166901-166901002,CAMERON YOE H S,95,9/23/2019 0:00
TEXAS,48,4812660,TX-116910,CAMPBELL ISD,481266000000,TX-116910-116910001,CAMPBELL H S,80,9/23/2019 0:00
TEXAS,48,4812700,TX-106901,CANADIAN ISD,481270000000,TX-106901-106901001,CANADIAN H S,95,9/23/2019 0:00
TEXAS,48,4812750,TX-234902,CANTON ISD,481275000000,TX-234902-234902001,CANTON H S,95,9/23/2019 0:00
TEXAS,48,4812780,TX-071907,CANUTILLO ISD,481278000000,TX-071907-071907001,CANUTILLO H S,93,9/23/2019 0:00
TEXAS,48,4812780,TX-071907,CANUTILLO ISD,481278000000,TX-071907-071907003,NORTHWEST EARLY COLLEGE H S (NWECHS),95,9/23/2019 0:00
TEXAS,48,4812810,TX-191901,CANYON ISD,481281000000,TX-191901-191901001,CANYON H S,96,9/23/2019 0:00
TEXAS,48,4812810,TX-191901,CANYON ISD,481281000000,TX-191901-191901003,YOUTH CTR OF HIGH PLAINS,87,9/23/2019 0:00
TEXAS,48,4812810,TX-191901,CANYON ISD,481281000000,TX-191901-191901002,RANDALL H S,96,9/23/2019 0:00
TEXAS,48,4812810,TX-191901,CANYON ISD,481281000000,TX-191901-191901004,MIDWAY ALTERNATIVE H S,80,9/23/2019 0:00
TEXAS,48,4812870,TX-201913,CARLISLE ISD,481287000000,TX-201913-201913001,CARLISLE SCHOOL,80,9/23/2019 0:00
TEXAS,48,4812990,TX-064903,CARRIZO SPRINGS CISD,481299000000,TX-064903-064903001,CARRIZO SPRINGS H S,90,9/23/2019 0:00
TEXAS,48,4813020,TX-220919,CARROLL ISD,481302000000,TX-220919-220919001,CARROLL SENIOR H S,99,9/23/2019 0:00
TEXAS,48,4813050,TX-057903,CARROLLTON-FARMERS BRANCH ISD,481305000000,TX-057903-057903002,SMITH H S,98,9/23/2019 0:00
TEXAS,48,4813050,TX-057903,CARROLLTON-FARMERS BRANCH ISD,481305000000,TX-057903-057903001,TURNER H S,95,9/23/2019 0:00
TEXAS,48,4813050,TX-057903,CARROLLTON-FARMERS BRANCH ISD,481305000000,TX-057903-057903003,GRIMES EDUCATION CENTER,60,9/23/2019 0:00
TEXAS,48,4813050,TX-057903,CARROLLTON-FARMERS BRANCH ISD,481305000000,TX-057903-057903006,CREEKVIEW H S,97,9/23/2019 0:00
TEXAS,48,4813050,TX-057903,CARROLLTON-FARMERS BRANCH ISD,481305000000,TX-057903-057903007,RANCHVIEW H S,97,9/23/2019 0:00
TEXAS,48,4813050,TX-057903,CARROLLTON-FARMERS BRANCH ISD,481305000000,TX-057903-057903010,EARLY COLLEGE H S,95,9/23/2019 0:00
TEXAS,48,4813110,TX-183902,CARTHAGE ISD,481311000000,TX-183902-183902001,CARTHAGE H S,95,9/23/2019 0:00
TEXAS,48,4813170,TX-220917,CASTLEBERRY ISD,481317000000,TX-220917-220917001,CASTLEBERRY H S,92,9/23/2019 0:00
TEXAS,48,4813170,TX-220917,CASTLEBERRY ISD,481317000000,TX-220917-220917003,REACH H S,70,9/23/2019 0:00
TEXAS,48,4813200,TX-001902,CAYUGA ISD,481320000000,TX-001902-001902001,CAYUGA H S,90,9/23/2019 0:00
TEXAS,48,4813230,TX-057904,CEDAR HILL ISD,481323000000,TX-057904-057904001,CEDAR HILL H S,93,9/23/2019 0:00
TEXAS,48,4813230,TX-057904,CEDAR HILL ISD,481323000000,TX-057904-057904003,CEDAR HILL COLLEGIATE H S,95,9/23/2019 0:00
TEXAS,48,4813260,TX-116902,CELESTE ISD,481326000000,TX-116902-116902001,CELESTE H S,80,9/23/2019 0:00
TEXAS,48,4813290,TX-043903,CELINA ISD,481329000000,TX-043903-043903001,CELINA H S,95,9/23/2019 0:00
TEXAS,48,4813320,TX-210901,CENTER ISD,481332000000,TX-210901-210901001,CENTER H S,90,9/23/2019 0:00
TEXAS,48,4813350,TX-133901,CENTER POINT ISD,481335000000,TX-133901-133901001,CENTER POINT H S,90,9/23/2019 0:00
TEXAS,48,4813380,TX-228904,CENTERVILLE ISD,481338000000,TX-228904-228904001,CENTERVILLE H S,50,9/23/2019 0:00
TEXAS,48,4813410,TX-145902,CENTERVILLE ISD,481341000000,TX-145902-145902001,CENTERVILLE JR-SR H S,90,9/23/2019 0:00
TEXAS,48,4813440,TX-174908,CENTRAL HEIGHTS ISD,481344000000,TX-174908-174908001,CENTRAL HEIGHTS H S,95,9/23/2019 0:00
TEXAS,48,4813500,TX-003907,CENTRAL ISD,481350000000,TX-003907-003907001,CENTRAL H S,95,9/23/2019 0:00
TEXAS,48,4813500,TX-003907,CENTRAL ISD,481350000000,TX-003907-003907004,STUBBLEFIELD LRN CTR,87,9/23/2019 0:00
TEXAS,48,4813530,TX-100907,LUMBERTON ISD,481353000000,TX-100907-100907001,LUMBERTON H S,90,9/23/2019 0:00
TEXAS,48,4813590,TX-101905,CHANNELVIEW ISD,481359000000,TX-101905-101905001,CHANNELVIEW H S,96,9/23/2019 0:00
TEXAS,48,4813590,TX-101905,CHANNELVIEW ISD,481359000000,TX-101905-101905005,ENDEAVOR HS-JOE FRANK CAMPBELL LEARNING CENTER,35,9/23/2019 0:00
TEXAS,48,4813620,TX-103901,CHANNING ISD,481362000000,TX-103901-103901001,CHANNING SCHOOL,50,9/23/2019 0:00
TEXAS,48,4813650,TX-212909,CHAPEL HILL ISD,481365000000,TX-212909-212909001,CHAPEL HILL H S,92,9/23/2019 0:00
TEXAS,48,4813680,TX-225906,CHAPEL HILL ISD,481368000000,TX-225906-225906001,CHAPEL HILL H S,95,9/23/2019 0:00
TEXAS,48,4813710,TX-007901,CHARLOTTE ISD,481371000000,TX-007901-007901001,CHARLOTTE H S,90,9/23/2019 0:00
TEXAS,48,4813740,TX-206903,CHEROKEE ISD,481374000000,TX-206903-206903001,CHEROKEE SCHOOL,50,9/23/2019 0:00
TEXAS,48,4813770,TX-229906,CHESTER ISD,481377000000,TX-229906-229906001,CHESTER H S,80,9/23/2019 0:00
TEXAS,48,4813800,TX-249904,CHICO ISD,481380000000,TX-249904-249904001,CHICO H S,90,9/23/2019 0:00
TEXAS,48,4813860,TX-038901,CHILDRESS ISD,481386000000,TX-038901-038901001,CHILDRESS H S,90,9/23/2019 0:00
TEXAS,48,4813890,TX-099902,CHILLICOTHE ISD,481389000000,TX-099902-099902001,CHILLICOTHE H S,80,9/23/2019 0:00
TEXAS,48,4813920,TX-073901,CHILTON ISD,481392000000,TX-073901-073901001,CHILTON SCHOOL,90,9/23/2019 0:00
TEXAS,48,4813960,TX-161920,CHINA SPRING ISD,481396000000,TX-161920-161920001,CHINA SPRING H S,95,9/23/2019 0:00
TEXAS,48,4813960,TX-161920,CHINA SPRING ISD,481396000000,TX-161920-161920002,TURN AROUND GRADUATE,80,9/23/2019 0:00
TEXAS,48,4813980,TX-174901,CHIRENO ISD,481398000000,TX-174901-174901001,CHIRENO H S,80,9/23/2019 0:00
TEXAS,48,4814010,TX-226901,CHRISTOVAL ISD,481401000000,TX-226901-226901001,CHRISTOVAL H S,90,9/23/2019 0:00
TEXAS,48,4814070,TX-067902,CISCO ISD,481407000000,TX-067902-067902001,CISCO H S,90,9/23/2019 0:00
TEXAS,48,4814070,TX-067902,CISCO ISD,481407000000,TX-067902-067902004,CISCO LEARNING CENTER,50,9/23/2019 0:00
TEXAS,48,4814130,TX-243906,CITY VIEW ISD,481413000000,TX-243906-243906001,CITY VIEW JUNIOR/SENIOR HIGH,90,9/23/2019 0:00
TEXAS,48,4814160,TX-065901,CLARENDON ISD,481416000000,TX-065901-065901001,CLARENDON H S,90,9/23/2019 0:00
TEXAS,48,4814190,TX-194904,CLARKSVILLE ISD,481419000000,TX-194904-194904002,CLARKSVILLE MIDDLE AND H S,90,9/23/2019 0:00
TEXAS,48,4814250,TX-006902,CLAUDE ISD,481425000000,TX-006902-006902001,CLAUDE H S,80,9/23/2019 0:00
TEXAS,48,4814280,TX-084910,CLEAR CREEK ISD,481428000000,TX-084910-084910001,CLEAR CREEK H S,96,9/23/2019 0:00
TEXAS,48,4814280,TX-084910,CLEAR CREEK ISD,481428000000,TX-084910-084910002,CLEAR LAKE H S,91,9/23/2019 0:00
TEXAS,48,4814280,TX-084910,CLEAR CREEK ISD,481428000000,TX-084910-084910003,CLEAR BROOK H S,96,9/23/2019 0:00
TEXAS,48,4814280,TX-084910,CLEAR CREEK ISD,481428000000,TX-084910-084910004,CLEAR VIEW H S,80,9/23/2019 0:00
TEXAS,48,4814280,TX-084910,CLEAR CREEK ISD,481428000000,TX-084910-084910010,CLEAR HORIZONS EARLY COLLEGE H S,95,9/23/2019 0:00
TEXAS,48,4814280,TX-084910,CLEAR CREEK ISD,481428000000,TX-084910-084910009,CLEAR SPRINGS H S,97,9/23/2019 0:00
TEXAS,48,4814280,TX-084910,CLEAR CREEK ISD,481428000000,TX-084910-084910011,CLEAR FALLS H S,95,9/23/2019 0:00
TEXAS,48,4814310,TX-126903,CLEBURNE ISD,481431000000,TX-126903-126903001,CLEBURNE H S,94,9/23/2019 0:00
TEXAS,48,4814310,TX-126903,CLEBURNE ISD,481431000000,TX-126903-126903002,TEAM SCH,70,9/23/2019 0:00
TEXAS,48,4814370,TX-146901,CLEVELAND ISD,481437000000,TX-146901-146901001,CLEVELAND H S,88,9/23/2019 0:00
TEXAS,48,4814370,TX-146901,CLEVELAND ISD,481437000000,TX-146901-146901004,FREDERICK A DOUGLASS LEARNING ACADEMY,21,9/23/2019 0:00
TEXAS,48,4814400,TX-018901,CLIFTON ISD,481440000000,TX-018901-018901001,CLIFTON H S,95,9/23/2019 0:00
TEXAS,48,4814430,TX-071901,CLINT ISD,481443000000,TX-071901-071901001,CLINT H S,95,9/23/2019 0:00
TEXAS,48,4814430,TX-071901,CLINT ISD,481443000000,TX-071901-071901002,MOUNTAIN VIEW H S,90,9/23/2019 0:00
TEXAS,48,4814430,TX-071901,CLINT ISD,481443000000,TX-071901-071901004,HORIZON H S,93,9/23/2019 0:00
TEXAS,48,4814430,TX-071901,CLINT ISD,481443000000,TX-071901-071901009,CLINT ISD EARLY COLLEGE ACADEMY,95,9/23/2019 0:00
TEXAS,48,4814450,TX-030902,CLYDE CISD,481445000000,TX-030902-030902001,CLYDE H S,95,9/23/2019 0:00
TEXAS,48,4814490,TX-114902,COAHOMA ISD,481449000000,TX-114902-114902001,COAHOMA H S,95,9/23/2019 0:00
TEXAS,48,4814520,TX-204901,COLDSPRING-OAKHURST CISD,481452000000,TX-204901-204901001,COLDSPRING-OAKHURST H S,85,9/23/2019 0:00
TEXAS,48,4814550,TX-042901,COLEMAN ISD,481455000000,TX-042901-042901001,COLEMAN H S,90,9/23/2019 0:00
TEXAS,48,4814580,TX-091902,COLLINSVILLE ISD,481458000000,TX-091902-091902001,COLLINSVILLE H S,90,9/23/2019 0:00
TEXAS,48,4814600,TX-229901,COLMESNEIL ISD,481460000000,TX-229901-229901001,COLMESNEIL JH/HS,90,9/23/2019 0:00
TEXAS,48,4814640,TX-168901,COLORADO ISD,481464000000,TX-168901-168901001,COLORADO H S,95,9/23/2019 0:00
TEXAS,48,4814640,TX-168901,COLORADO ISD,481464000000,TX-168901-168901003,WALLACE ACCELERATED H S,80,9/23/2019 0:00
TEXAS,48,4814670,TX-020907,COLUMBIA-BRAZORIA ISD,481467000000,TX-020907-020907001,COLUMBIA H S,93,9/23/2019 0:00
TEXAS,48,4814700,TX-045902,COLUMBUS ISD,481470000000,TX-045902-045902001,COLUMBUS H S,90,9/23/2019 0:00
TEXAS,48,4814700,TX-045902,COLUMBUS ISD,481470000000,TX-045902-045902002,COLUMBUS ALTERNATIVE SCHOOL,50,9/23/2019 0:00
TEXAS,48,4814730,TX-046902,COMAL ISD,481473000000,TX-046902-046902001,CANYON H S,94,9/23/2019 0:00
TEXAS,48,4814730,TX-046902,COMAL ISD,481473000000,TX-046902-046902002,SMITHSON VALLEY H S,97,9/23/2019 0:00
TEXAS,48,4814730,TX-046902,COMAL ISD,481473000000,TX-046902-046902201,COMAL ACADEMY,90,9/23/2019 0:00
TEXAS,48,4814730,TX-046902,COMAL ISD,481473000000,TX-046902-046902003,CANYON LAKE H S,95,9/23/2019 0:00
TEXAS,48,4814730,TX-046902,COMAL ISD,481473000000,TX-046902-046902007,MEMORIAL EARLY COLLEGE H S WITH ST PHILIP'S,90,9/23/2019 0:00
TEXAS,48,4814760,TX-047901,COMANCHE ISD,481476000000,TX-047901-047901001,COMANCHE H S,95,9/23/2019 0:00
TEXAS,48,4814790,TX-130902,COMFORT ISD,481479000000,TX-130902-130902001,COMFORT H S,90,9/23/2019 0:00
TEXAS,48,4814820,TX-116903,COMMERCE ISD,481482000000,TX-116903-116903001,COMMERCE H S,95,9/23/2019 0:00
TEXAS,48,4814850,TX-043918,COMMUNITY ISD,481485000000,TX-043918-043918001,COMMUNITY H S,95,9/23/2019 0:00
TEXAS,48,4814880,TX-112908,COMO-PICKTON CISD,481488000000,TX-112908-112908001,COMO-PICKTON SCHOOL,90,9/23/2019 0:00
TEXAS,48,4814920,TX-233903,COMSTOCK ISD,481492000000,TX-233903-233903001,COMSTOCK SCHOOL,50,9/23/2019 0:00
TEXAS,48,4814970,TX-161921,CONNALLY ISD,481497000000,TX-161921-161921001,CONNALLY HIGH SCHOOL,90,9/23/2019 0:00
TEXAS,48,4815000,TX-170902,CONROE ISD,481500000000,TX-170902-170902001,CONROE H S,90,9/23/2019 0:00
TEXAS,48,4815000,TX-170902,CONROE ISD,481500000000,TX-170902-170902002,HAUKE ALTER ED,70,9/23/2019 0:00
TEXAS,48,4815000,TX-170902,CONROE ISD,481500000000,TX-170902-170902003,THE WOODLANDS H S,98,9/23/2019 0:00
TEXAS,48,4815000,TX-170902,CONROE ISD,481500000000,TX-170902-170902005,OAK RIDGE H S,93,9/23/2019 0:00
TEXAS,48,4815000,TX-170902,CONROE ISD,481500000000,TX-170902-170902011,CANEY CREEK H S,88,9/23/2019 0:00
TEXAS,48,4815000,TX-170902,CONROE ISD,481500000000,TX-170902-170902014,COLLEGE PARK H S,95,9/23/2019 0:00
TEXAS,48,4815120,TX-147901,COOLIDGE ISD,481512000000,TX-147901-147901001,COOLIDGE H S,80,9/23/2019 0:00
TEXAS,48,4815150,TX-060902,COOPER ISD,481515000000,TX-060902-060902001,COOPER H S,90,9/23/2019 0:00
TEXAS,48,4815180,TX-152906,LUBBOCK-COOPER ISD,481518000000,TX-152906-152906001,LUBBOCK-COOPER HIGH SCHOOL,99,9/23/2019 0:00
TEXAS,48,4815210,TX-057922,COPPELL ISD,481521000000,TX-057922-057922001,COPPELL H S,98,9/23/2019 0:00
TEXAS,48,4815210,TX-057922,COPPELL ISD,481521000000,TX-057922-057922003,NEW TECH H S AT COPPELL,95,9/23/2019 0:00
TEXAS,48,4815240,TX-050910,COPPERAS COVE ISD,481524000000,TX-050910-050910001,COPPERAS COVE H S,96,9/23/2019 0:00
TEXAS,48,4815240,TX-050910,COPPERAS COVE ISD,481524000000,TX-050910-050910005,CROSSROADS H S,70,9/23/2019 0:00
TEXAS,48,4815270,TX-178904,CORPUS CHRISTI ISD,481527000000,TX-178904-178904143,MARY GRETT SCHOOL,20,9/23/2019 0:00
TEXAS,48,4815270,TX-178904,CORPUS CHRISTI ISD,481527000000,TX-178904-178904001,CARROLL H S,93,9/23/2019 0:00
TEXAS,48,4815270,TX-178904,CORPUS CHRISTI ISD,481527000000,TX-178904-178904002,KING H S,91,9/23/2019 0:00
TEXAS,48,4815270,TX-178904,CORPUS CHRISTI ISD,481527000000,TX-178904-178904003,ROY MILLER H S AND METRO SCHOOL OF DESIGN,79,9/23/2019 0:00
TEXAS,48,4815270,TX-178904,CORPUS CHRISTI ISD,481527000000,TX-178904-178904004,MOODY H S,92,9/23/2019 0:00
TEXAS,48,4815270,TX-178904,CORPUS CHRISTI ISD,481527000000,TX-178904-178904005,RAY H S,92,9/23/2019 0:00
TEXAS,48,4815270,TX-178904,CORPUS CHRISTI ISD,481527000000,TX-178904-178904009,COLES H S AND EDUCATIONAL CENTER,78,9/23/2019 0:00
TEXAS,48,4815270,TX-178904,CORPUS CHRISTI ISD,481527000000,TX-178904-178904008,COLLEGIATE H S,95,9/23/2019 0:00
TEXAS,48,4815270,TX-178904,CORPUS CHRISTI ISD,481527000000,TX-178904-178904014,HAROLD T BRANCH ACADEMY FOR CAREER & TECHNICAL ED,90,9/23/2019 0:00
TEXAS,48,4815300,TX-187904,CORRIGAN-CAMDEN ISD,481530000000,TX-187904-187904001,CORRIGAN-CAMDEN H S,95,9/23/2019 0:00
TEXAS,48,4815330,TX-175903,CORSICANA ISD,481533000000,TX-175903-175903001,CORSICANA H IGH SCHOOL,93,9/23/2019 0:00
TEXAS,48,4815360,TX-095902,COTTON CENTER ISD,481536000000,TX-095902-095902001,COTTON CENTER SCHOOL,87,9/23/2019 0:00
TEXAS,48,4815400,TX-142901,COTULLA ISD,481540000000,TX-142901-142901001,COTULLA H S,85,9/23/2019 0:00
TEXAS,48,4815480,TX-109903,COVINGTON ISD,481548000000,TX-109903-109903001,COVINGTON SCHOOL,80,9/23/2019 0:00
TEXAS,48,4815510,TX-129901,CRANDALL ISD,481551000000,TX-129901-129901001,CRANDALL H S,98,9/23/2019 0:00
TEXAS,48,4815510,TX-129901,CRANDALL ISD,481551000000,TX-129901-129901002,CRANDALL COMPASS ACADEMY,90,9/23/2019 0:00
TEXAS,48,4815540,TX-052901,CRANE ISD,481554000000,TX-052901-052901001,CRANE H S,90,9/23/2019 0:00
TEXAS,48,4815570,TX-018908,CRANFILLS GAP ISD,481557000000,TX-018908-018908001,CRANFILLS GAP SCHOOL,87,9/23/2019 0:00
TEXAS,48,4815600,TX-161901,CRAWFORD ISD,481560000000,TX-161901-161901001,CRAWFORD H S,90,9/23/2019 0:00
TEXAS,48,4815690,TX-053001,CROCKETT COUNTY CONSOLIDATED CSD,481569000000,TX-053001-053001001,OZONA H S,90,9/23/2019 0:00
TEXAS,48,4815720,TX-113901,CROCKETT ISD,481572000000,TX-113901-113901002,CROCKETT H S,95,9/23/2019 0:00
TEXAS,48,4815750,TX-101906,CROSBY ISD,481575000000,TX-101906-101906001,CROSBY H S,90,9/23/2019 0:00
TEXAS,48,4815750,TX-101906,CROSBY ISD,481575000000,TX-101906-101906004,CROSBY CROSSROADS ACADEMY,60,9/23/2019 0:00
TEXAS,48,4815810,TX-030901,CROSS PLAINS ISD,481581000000,TX-030901-030901001,CROSS PLAINS H S,80,9/23/2019 0:00
TEXAS,48,4815840,TX-107904,CROSS ROADS ISD,481584000000,TX-107904-107904001,CROSS ROADS H S,90,9/23/2019 0:00
TEXAS,48,4815870,TX-078901,CROWELL ISD,481587000000,TX-078901-078901001,CROWELL SCHOOL,50,9/23/2019 0:00
TEXAS,48,4815910,TX-220912,CROWLEY ISD,481591000000,TX-220912-220912001,CROWLEY H S,93,9/23/2019 0:00
TEXAS,48,4815910,TX-220912,CROWLEY ISD,481591000000,TX-220912-220912002,NORTH CROWLEY H S,94,9/23/2019 0:00
TEXAS,48,4815930,TX-254901,CRYSTAL CITY ISD,481593000000,TX-254901-254901001,CRYSTAL CITY H S,90,9/23/2019 0:00
TEXAS,48,4815960,TX-062901,CUERO ISD,481596000000,TX-062901-062901001,CUERO H S,95,9/23/2019 0:00
TEXAS,48,4815990,TX-055901,CULBERSON COUNTY-ALLAMOORE ISD,481599000000,TX-055901-055901001,VAN HORN SCHOOL,90,9/23/2019 0:00
TEXAS,48,4816020,TX-112905,CUMBY ISD,481602000000,TX-112905-112905001,CUMBY H S,90,9/23/2019 0:00
TEXAS,48,4816080,TX-174902,CUSHING ISD,481608000000,TX-174902-174902001,CUSHING SCHOOL,90,9/23/2019 0:00
TEXAS,48,4816110,TX-101907,CYPRESS-FAIRBANKS ISD,481611000000,TX-101907-101907007,CYPRESS FALLS H S,91,9/23/2019 0:00
TEXAS,48,4816110,TX-101907,CYPRESS-FAIRBANKS ISD,481611000000,TX-101907-101907002,CY-FAIR H S,92,9/23/2019 0:00
TEXAS,48,4816110,TX-101907,CYPRESS-FAIRBANKS ISD,481611000000,TX-101907-101907004,CYPRESS CREEK H S,92,9/23/2019 0:00
TEXAS,48,4816110,TX-101907,CYPRESS-FAIRBANKS ISD,481611000000,TX-101907-101907003,JERSEY VILLAGE H S,92,9/23/2019 0:00
TEXAS,48,4816110,TX-101907,CYPRESS-FAIRBANKS ISD,481611000000,TX-101907-101907005,LANGHAM CREEK H S,94,9/23/2019 0:00
TEXAS,48,4816110,TX-101907,CYPRESS-FAIRBANKS ISD,481611000000,TX-101907-101907009,CYPRESS SPRINGS H S,87,9/23/2019 0:00
TEXAS,48,4816110,TX-101907,CYPRESS-FAIRBANKS ISD,481611000000,TX-101907-101907010,CYPRESS RIDGE H S,94,9/23/2019 0:00
TEXAS,48,4816110,TX-101907,CYPRESS-FAIRBANKS ISD,481611000000,TX-101907-101907011,CYPRESS WOODS H S,97,9/23/2019 0:00
TEXAS,48,4816110,TX-101907,CYPRESS-FAIRBANKS ISD,481611000000,TX-101907-101907012,CYPRESS RANCH H S,97,9/23/2019 0:00
TEXAS,48,4816110,TX-101907,CYPRESS-FAIRBANKS ISD,481611000000,TX-101907-101907013,CYPRESS LAKES H S,91,9/23/2019 0:00
TEXAS,48,4816140,TX-163902,D'HANIS ISD,481614000000,TX-163902-163902001,D'HANIS SCHOOL,90,9/23/2019 0:00
TEXAS,48,4816180,TX-172902,DAINGERFIELD-LONE STAR ISD,481618000000,TX-172902-172902001,DAINGERFIELD H S,95,9/23/2019 0:00
TEXAS,48,4816200,TX-056901,DALHART ISD,481620000000,TX-056901-056901001,DALHART H S,95,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905003,A MACEO SMITH NEW TECH H S,95,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905001,BRYAN ADAMS H S,93,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905002,W H ADAMSON H S,88,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905033,SCHOOL OF BUSINESS AND MANAGEMENT,95,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905023,DAVID W CARTER H S,84,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905034,BOOKER T WASHINGTON SPVA MAGNET,98,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905036,SCHOOL OF HEALTH PROFESSIONS,95,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905006,HILLCREST H S,92,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905007,THOMAS JEFFERSON H S,78,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905008,JUSTIN F KIMBALL H S,88,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905009,LINCOLN HUMANITIES/COMMUNICATIONS MAGNET HIGH SCH,85,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905032,JAMES MADISON H S,85,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905024,NORTH DALLAS H S,90,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905012,L G PINKSTON H S,80,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905013,FRANKLIN D ROOSEVELT H S,70,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905015,SEAGOVILLE H S,83,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905025,SKYLINE H S,86,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905016,SOUTH OAK CLIFF H S,78,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905017,H GRADY SPRUCE H S,77,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905018,SUNSET H S,90,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905014,W W SAMUELL H S,88,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905021,W T WHITE H S,82,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905022,WOODROW WILSON H S,92,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905026,SCHOOL OF SCIENCE AND ENGINEERING,95,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905037,ROSIE SORRELLS EDUCATION AND SOCIAL SERVICES H S,95,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905038,JUDGE BAREFOOT SANDERS LAW MAGNET,95,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905039,SCHOOL FOR THE TALENTED AND GIFTED,95,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905099,HOSPITAL/HOMEBOUND,50,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905090,DR WRIGHT L LASSITER JR EARLY COLLEGE H S,90,9/23/2019 0:00
TEXAS,48,4816230,TX-057905,DALLAS ISD,481623000000,TX-057905-057905029,SCHOOL COMMUNITY GUIDANCE CENTER,87,9/23/2019 0:00
