STNAM,FIPST,LEAID,ST_LEAID,LEANM,NCESSCH,ST_SCHID,SCHNAM,ALL_RATE,DATE_CUR
TEXAS,48,4815270,,CORPUS CHRISTI ISD,482000000000,,COLES H S AND EDUCATIONAL CENTER,75,7/1/2017
TEXAS,48,4815270,,CORPUS CHRISTI ISD,482000000000,,COLLEGIATE H S,95,7/1/2017
TEXAS,48,4815300,,CORRIGAN-CAMDEN ISD,482000000000,,CORRIGAN-CAMDEN H S,90,7/1/2017
TEXAS,48,4815330,,CORSICANA ISD,482000000000,,CORSICANA H IGH SCHOOL,93,7/1/2017
TEXAS,48,4815360,,COTTON CENTER ISD,482000000000,,COTTON CENTER SCHOOL,50,7/1/2017
TEXAS,48,4815400,,COTULLA ISD,482000000000,,COTULLA H S,85,7/1/2017
TEXAS,48,4815480,,COVINGTON ISD,482000000000,,COVINGTON SCHOOL,80,7/1/2017
TEXAS,48,4815510,,CRANDALL ISD,482000000000,,CRANDALL H S,95,7/1/2017
TEXAS,48,4815510,,CRANDALL ISD,482000000000,,CRANDALL COMPASS ACADEMY,90,7/1/2017
TEXAS,48,4815540,,CRANE ISD,482000000000,,CRANE HIGH SCHOOL,90,7/1/2017
TEXAS,48,4815570,,CRANFILLS GAP ISD,482000000000,,CRANFILLS GAP SCHOOL,87,7/1/2017
TEXAS,48,4815600,,CRAWFORD ISD,482000000000,,CRAWFORD H S,90,7/1/2017
TEXAS,48,4815690,,CROCKETT COUNTY CONSOLIDATED CSD,482000000000,,OZONA H S,80,7/1/2017
TEXAS,48,4815720,,CROCKETT ISD,482000000000,,CROCKETT H S,95,7/1/2017
TEXAS,48,4815720,,CROCKETT ISD,482000000000,,PINEYWOODS AEC OF CHOICE,87,7/1/2017
TEXAS,48,4815750,,CROSBY ISD,482000000000,,CROSBY H S,95,7/1/2017
TEXAS,48,4815750,,CROSBY ISD,482000000000,,CROSBY CROSSROADS ACADEMY,40,7/1/2017
TEXAS,48,4815810,,CROSS PLAINS ISD,482000000000,,CROSS PLAINS H S,80,7/1/2017
TEXAS,48,4815840,,CROSS ROADS ISD,482000000000,,CROSS ROADS H S,90,7/1/2017
TEXAS,48,4815870,,CROWELL ISD,482000000000,,CROWELL SCHOOL,50,7/1/2017
TEXAS,48,4815910,,CROWLEY ISD,482000000000,,CROWLEY H S,91,7/1/2017
TEXAS,48,4815910,,CROWLEY ISD,482000000000,,NORTH CROWLEY H S,93,7/1/2017
TEXAS,48,4815930,,CRYSTAL CITY ISD,482000000000,,CRYSTAL CITY H S,85,7/1/2017
TEXAS,48,4815960,,CUERO ISD,482000000000,,CUERO H S,85,7/1/2017
TEXAS,48,4815990,,CULBERSON COUNTY-ALLAMOORE ISD,482000000000,,VAN HORN SCHOOL,90,7/1/2017
TEXAS,48,4816020,,CUMBY ISD,482000000000,,CUMBY H S,80,7/1/2017
TEXAS,48,4816080,,CUSHING ISD,482000000000,,CUSHING SCHOOL,90,7/1/2017
TEXAS,48,4816110,,CYPRESS-FAIRBANKS ISD,482000000000,,CYPRESS FALLS H S,91,7/1/2017
TEXAS,48,4816110,,CYPRESS-FAIRBANKS ISD,482000000000,,CY-FAIR HIGH SCHOOL,93,7/1/2017
TEXAS,48,4816110,,CYPRESS-FAIRBANKS ISD,482000000000,,CYPRESS CREEK H S,93,7/1/2017
TEXAS,48,4816110,,CYPRESS-FAIRBANKS ISD,482000000000,,JERSEY VILLAGE HIGH SCHOOL,89,7/1/2017
TEXAS,48,4816110,,CYPRESS-FAIRBANKS ISD,482000000000,,LANGHAM CREEK H S,91,7/1/2017
TEXAS,48,4816110,,CYPRESS-FAIRBANKS ISD,482000000000,,CYPRESS SPRINGS H S,87,7/1/2017
TEXAS,48,4816110,,CYPRESS-FAIRBANKS ISD,482000000000,,CYPRESS RIDGE H S,94,7/1/2017
TEXAS,48,4816110,,CYPRESS-FAIRBANKS ISD,482000000000,,CYPRESS WOODS H S,97,7/1/2017
TEXAS,48,4816110,,CYPRESS-FAIRBANKS ISD,482000000000,,CYPRESS RANCH H S,98,7/1/2017
TEXAS,48,4816110,,CYPRESS-FAIRBANKS ISD,482000000000,,CYPRESS LAKES H S,90,7/1/2017
TEXAS,48,4816140,,D'HANIS ISD,482000000000,,D'HANIS SCHOOL,80,7/1/2017
TEXAS,48,4816180,,DAINGERFIELD-LONE STAR ISD,482000000000,,DAINGERFIELD H S,95,7/1/2017
TEXAS,48,4816200,,DALHART ISD,482000000000,,DALHART H S,95,7/1/2017
TEXAS,48,4816200,,DALHART ISD,482000000000,,X I T SECONDARY SCHOOL,50,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,BRYAN ADAMS H S,94,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,W H ADAMSON H S,90,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,SCHOOL OF BUSINESS AND MANAGEMENT,95,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,DAVID W CARTER H S,83,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,BOOKER T WASHINGTON SPVA MAGNET,99,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,SCHOOL OF HEALTH PROFESSIONS,95,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,HILLCREST H S,86,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,THOMAS JEFFERSON H S,70,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,JUSTIN F KIMBALL H S,91,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,LINCOLN HUMANITIES/COMMUNICATIONS MAGNET HIGH SCH,85,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,JAMES MADISON H S,75,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,NORTH DALLAS H S,84,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,L G PINKSTON H S,80,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,FRANKLIN D ROOSEVELT H S,75,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,SEAGOVILLE H S,88,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,SKYLINE H S,89,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,SOUTH OAK CLIFF H S,75,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,H GRADY SPRUCE H S,77,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,SUNSET H S,88,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,W W SAMUELL H S,86,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,W T WHITE H S,87,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,WOODROW WILSON H S,92,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,SCHOOL OF SCIENCE AND ENGINEERING,95,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,ROSIE SORRELLS EDUCATION AND SOCIAL SERVICES H S,95,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,JUDGE BAREFOOT SANDERS LAW MAGNET,95,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,SCHOOL FOR THE TALENTED AND GIFTED,90,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,HOSPITAL/HOMEBOUND,87,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,DR WRIGHT L LASSITER JR EARLY COLLEGE H S,90,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,MAYA ANGELOU H S,87,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,MOISES E MOLINA H S,92,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,EMMETT J CONRAD H S,79,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,IRMA LERMA RANGEL YOUNG WOMEN'S LEADERSHIP SCHOOL,95,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,TRINIDAD GARZA EARLY COLLEGE AT MT VIEW,95,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,KATHLYN JOY GILLIAM COLLEGIATE ACADEMY,95,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,JOHN LESLIE PATTON JR ACADEMIC CENTER,30,7/1/2017
TEXAS,48,4816230,,DALLAS ISD,482000000000,,WILMER-HUTCHINS H S,90,7/1/2017
TEXAS,48,4816290,,DANBURY ISD,482000000000,,DANBURY H S,90,7/1/2017
TEXAS,48,4816320,,DARROUZETT ISD,482000000000,,DARROUZETT SCHOOLS,50,7/1/2017
TEXAS,48,4816350,,DAWSON ISD,482000000000,,DAWSON SCHOOL,50,7/1/2017
TEXAS,48,4816380,,DAWSON ISD,482000000000,,DAWSON H S,90,7/1/2017
TEXAS,48,4816410,,DAYTON ISD,482000000000,,DAYTON H S,94,7/1/2017
TEXAS,48,4816410,,DAYTON ISD,482000000000,,AAEP (ACADEMIC ALTERNATIVE EDUCATION PROGRAM),90,7/1/2017
TEXAS,48,4816440,,DE LEON ISD,482000000000,,DE LEON H S,90,7/1/2017
TEXAS,48,4816500,,DECATUR ISD,482000000000,,DECATUR H S,95,7/1/2017
TEXAS,48,4816530,,DEER PARK ISD,482000000000,,DEER PARK HS,89,7/1/2017
TEXAS,48,4816570,,DEKALB ISD,482000000000,,DEKALB H S,90,7/1/2017
TEXAS,48,4816620,,DEL VALLE ISD,482000000000,,DEL VALLE H S,95,7/1/2017
TEXAS,48,4816620,,DEL VALLE ISD,482000000000,,DEL VALLE OPPORTUNITY CTR,75,7/1/2017
TEXAS,48,4816650,,DELL CITY ISD,482000000000,,DELL CITY SCHOOL,87,7/1/2017
TEXAS,48,4816710,,DENISON ISD,482000000000,,DENISON H S,88,7/1/2017
TEXAS,48,4816710,,DENISON ISD,482000000000,,PATHWAYS H S,80,7/1/2017
TEXAS,48,4816740,,DENTON ISD,482000000000,,DENTON H S,93,7/1/2017
TEXAS,48,4816740,,DENTON ISD,482000000000,,RYAN H S,96,7/1/2017
TEXAS,48,4816740,,DENTON ISD,482000000000,,GUYER H S,98,7/1/2017
TEXAS,48,4816740,,DENTON ISD,482000000000,,FRED MOORE H S,70,7/1/2017
TEXAS,48,4816770,,DENVER CITY ISD,482000000000,,DENVER CITY H S,95,7/1/2017
TEXAS,48,4816860,,DESOTO ISD,482000000000,,DESOTO H S & ISTEAM3D,91,7/1/2017
TEXAS,48,4816890,,DETROIT ISD,482000000000,,DETROIT H S,90,7/1/2017
TEXAS,48,4816950,,DEVINE ISD,482000000000,,DEVINE H S,95,7/1/2017
TEXAS,48,4817010,,DEWEYVILLE ISD,482000000000,,DEWEYVILLE H S,90,7/1/2017
TEXAS,48,4817040,,DIBOLL ISD,482000000000,,DIBOLL H S,95,7/1/2017
TEXAS,48,4817040,,DIBOLL ISD,482000000000,,STUBBLEFIELD LRN CTR,50,7/1/2017
TEXAS,48,4817070,,DICKINSON ISD,482000000000,,DICKINSON H S,88,7/1/2017
TEXAS,48,4817070,,DICKINSON ISD,482000000000,,DICKINSON CONTINUATION CENTER,50,7/1/2017
TEXAS,48,4817100,,DILLEY ISD,482000000000,,DILLEY H S,90,7/1/2017
TEXAS,48,4817130,,DIME BOX ISD,482000000000,,DIME BOX SCHOOL,50,7/1/2017
TEXAS,48,4817160,,DIMMITT ISD,482000000000,,DIMMITT H S,95,7/1/2017
TEXAS,48,4817280,,DODD CITY ISD,482000000000,,DODD CITY SCHOOL,80,7/1/2017
TEXAS,48,4817390,,DONNA ISD,482000000000,,DONNA H S,90,7/1/2017
TEXAS,48,4817390,,DONNA ISD,482000000000,,3D ACADEMY,35,7/1/2017
TEXAS,48,4817460,,DOUGLASS ISD,482000000000,,DOUGLASS SCHOOL,80,7/1/2017
TEXAS,48,4817580,,DUBLIN ISD,482000000000,,DUBLIN H S,95,7/1/2017
TEXAS,48,4817610,,DUMAS ISD,482000000000,,DUMAS H S,96,7/1/2017
TEXAS,48,4817610,,DUMAS ISD,482000000000,,NORTH PLAINS OPPORTUNITY CENTER,90,7/1/2017
TEXAS,48,4817640,,DUNCANVILLE ISD,482000000000,,DUNCANVILLE H S,92,7/1/2017
TEXAS,48,4817640,,DUNCANVILLE ISD,482000000000,,MARY E SMITHEY PACE H S,35,7/1/2017
TEXAS,48,4817640,,DUNCANVILLE ISD,482000000000,,P A S S LEARNING CTR,87,7/1/2017
TEXAS,48,4817700,,EAGLE MT-SAGINAW ISD,482000000000,,BOSWELL H S,97,7/1/2017
TEXAS,48,4817700,,EAGLE MT-SAGINAW ISD,482000000000,,ELMER C WATSON H S,75,7/1/2017
TEXAS,48,4817700,,EAGLE MT-SAGINAW ISD,482000000000,,SAGINAW H S,95,7/1/2017
TEXAS,48,4817730,,EAGLE PASS ISD,482000000000,,EAGLE PASS HIGH SCHOOL,89,7/1/2017
TEXAS,48,4817730,,EAGLE PASS ISD,482000000000,,C C WINN HIGH SCHOOL,85,7/1/2017
TEXAS,48,4817760,,EANES ISD,482000000000,,WESTLAKE H S,99,7/1/2017
TEXAS,48,4817790,,EARLY ISD,482000000000,,EARLY H S,95,7/1/2017
TEXAS,48,4817830,,EAST BERNARD ISD,482000000000,,EAST BERNARD H S,95,7/1/2017
TEXAS,48,4817850,,EAST CENTRAL ISD,482000000000,,EAST CENTRAL H S,93,7/1/2017
TEXAS,48,4817880,,EAST CHAMBERS ISD,482000000000,,EAST CHAMBERS H S,95,7/1/2017
TEXAS,48,4817960,,EASTLAND ISD,482000000000,,EASTLAND H S,90,7/1/2017
TEXAS,48,4818000,,ECTOR COUNTY ISD,482000000000,,ODESSA H S,80,7/1/2017
TEXAS,48,4818000,,ECTOR COUNTY ISD,482000000000,,PERMIAN H S,89,7/1/2017
TEXAS,48,4818000,,ECTOR COUNTY ISD,482000000000,,GEORGE H W BUSH NEW TECH ODESSA,90,7/1/2017
TEXAS,48,4818030,,ECTOR ISD,482000000000,,ECTOR H S,80,7/1/2017
TEXAS,48,4818060,,EDCOUCH-ELSA ISD,482000000000,,EDCOUCH-ELSA H S,93,7/1/2017
TEXAS,48,4818070,,EDEN CISD,482000000000,,EDEN CISD,80,7/1/2017
TEXAS,48,4818120,,EDGEWOOD ISD,482000000000,,EDGEWOOD H S,95,7/1/2017
TEXAS,48,4818150,,EDGEWOOD ISD,482000000000,,JOHN F KENNEDY H S,87,7/1/2017
TEXAS,48,4818150,,EDGEWOOD ISD,482000000000,,MEMORIAL H S,77,7/1/2017
TEXAS,48,4818180,,EDINBURG CISD,482000000000,,EDINBURG H S,87,7/1/2017
TEXAS,48,4818180,,EDINBURG CISD,482000000000,,JUVENILE DETENTION CTR,50,7/1/2017
TEXAS,48,4818180,,EDINBURG CISD,482000000000,,ECONOMEDES H S,84,7/1/2017
TEXAS,48,4818180,,EDINBURG CISD,482000000000,,ROBERT R VELA H S,92,7/1/2017
TEXAS,48,4818180,,EDINBURG CISD,482000000000,,EDINBURG NORTH H S,89,7/1/2017
TEXAS,48,4818210,,EDNA ISD,482000000000,,EDNA H S,95,7/1/2017
TEXAS,48,4818280,,EL CAMPO ISD,482000000000,,EL CAMPO H S,94,7/1/2017
TEXAS,48,4818300,,EL PASO ISD,482000000000,,ANDRESS H S,84,7/1/2017
TEXAS,48,4818300,,EL PASO ISD,482000000000,,AUSTIN H S,81,7/1/2017
TEXAS,48,4818300,,EL PASO ISD,482000000000,,BOWIE H S,66,7/1/2017
TEXAS,48,4818300,,EL PASO ISD,482000000000,,BURGES H S,84,7/1/2017
TEXAS,48,4818300,,EL PASO ISD,482000000000,,CORONADO H S,91,7/1/2017
TEXAS,48,4818300,,EL PASO ISD,482000000000,,EL PASO H S,89,7/1/2017
TEXAS,48,4818300,,EL PASO ISD,482000000000,,IRVIN H S,78,7/1/2017
TEXAS,48,4818300,,EL PASO ISD,482000000000,,JEFFERSON H S,83,7/1/2017
TEXAS,48,4818300,,EL PASO ISD,482000000000,,FRANKLIN H S,93,7/1/2017
TEXAS,48,4818300,,EL PASO ISD,482000000000,,SILVA HEALTH MAGNET,95,7/1/2017
TEXAS,48,4818300,,EL PASO ISD,482000000000,,COLLEGE CAREER TECHNOLOGY ACADEMY (CCTA),10,7/1/2017
TEXAS,48,4818300,,EL PASO ISD,482000000000,,CHAPIN H S,91,7/1/2017
TEXAS,48,4818300,,EL PASO ISD,482000000000,,TRANSMOUNTAIN EARLY COLLEGE H S,95,7/1/2017
TEXAS,48,4818330,,ELECTRA ISD,482000000000,,ELECTRA JUNIOR/SENIOR HIGH,90,7/1/2017
TEXAS,48,4818360,,ELGIN ISD,482000000000,,ELGIN H S,97,7/1/2017
TEXAS,48,4818360,,ELGIN ISD,482000000000,,PHOENIX H S,40,7/1/2017
TEXAS,48,4818390,,ELKHART ISD,482000000000,,ELKHART H S,95,7/1/2017
TEXAS,48,4818480,,ELYSIAN FIELDS ISD,482000000000,,ELYSIAN FIELDS H S,95,7/1/2017
TEXAS,48,4818540,,ENNIS ISD,482000000000,,ENNIS H S,93,7/1/2017
TEXAS,48,4818600,,ERA ISD,482000000000,,ERA SCHOOL,90,7/1/2017
TEXAS,48,4818690,,EULA ISD,482000000000,,EULA H S,80,7/1/2017
TEXAS,48,4818720,,EUSTACE ISD,482000000000,,EUSTACE H S,90,7/1/2017
TEXAS,48,4818750,,EVADALE ISD,482000000000,,EVADALE H S,80,7/1/2017
TEXAS,48,4818780,,EVANT ISD,482000000000,,EVANT H S,80,7/1/2017
TEXAS,48,4818810,,EVERMAN ISD,482000000000,,EVERMAN H S,94,7/1/2017
TEXAS,48,4818810,,EVERMAN ISD,482000000000,,EVERMAN ACADEMY H S,60,7/1/2017
TEXAS,48,4818900,,FABENS ISD,482000000000,,FABENS H S,80,7/1/2017
TEXAS,48,4818940,,FAIRFIELD ISD,482000000000,,FAIRFIELD H S,90,7/1/2017
TEXAS,48,4819020,,FALLS CITY ISD,482000000000,,FALLS CITY H S,90,7/1/2017
TEXAS,48,4819050,,FANNINDEL ISD,482000000000,,FANNINDEL H S,80,7/1/2017
TEXAS,48,4819080,,FARMERSVILLE ISD,482000000000,,FARMERSVILLE H S,90,7/1/2017
TEXAS,48,4819110,,FARWELL ISD,482000000000,,FARWELL H S,90,7/1/2017
TEXAS,48,4819140,,FAYETTEVILLE ISD,482000000000,,FAYETTEVILLE SCHOOLS,50,7/1/2017
TEXAS,48,4819170,,FERRIS ISD,482000000000,,FERRIS H S,95,7/1/2017
TEXAS,48,4819280,,FLATONIA ISD,482000000000,,FLATONIA SECONDARY,90,7/1/2017
TEXAS,48,4819320,,FLORENCE ISD,482000000000,,FLORENCE H S,95,7/1/2017
TEXAS,48,4819350,,FLORESVILLE ISD,482000000000,,FLORESVILLE H S,94,7/1/2017
TEXAS,48,4819380,,FLOUR BLUFF ISD,482000000000,,FLOUR BLUFF H S,94,7/1/2017
TEXAS,48,4819440,,FLOYDADA ISD,482000000000,,FLOYDADA H S,90,7/1/2017
TEXAS,48,4819500,,FOLLETT ISD,482000000000,,FOLLETT SCHOOL,50,7/1/2017
TEXAS,48,4819530,,FORESTBURG ISD,482000000000,,FORESTBURG SCHOOL,50,7/1/2017
TEXAS,48,4819560,,FORNEY ISD,482000000000,,FORNEY H S,99,7/1/2017
TEXAS,48,4819560,,FORNEY ISD,482000000000,,NORTH FORNEY H S,96,7/1/2017
TEXAS,48,4819620,,FORSAN ISD,482000000000,,FORSAN H S,90,7/1/2017
TEXAS,48,4819650,,FORT BEND ISD,482000000000,,LAWRENCE E ELKINS H S,95,7/1/2017
TEXAS,48,4819650,,FORT BEND ISD,482000000000,,DULLES H S,96,7/1/2017
TEXAS,48,4819650,,FORT BEND ISD,482000000000,,WILLOWRIDGE H S,80,7/1/2017
TEXAS,48,4819650,,FORT BEND ISD,482000000000,,CLEMENTS H S,97,7/1/2017
TEXAS,48,4819650,,FORT BEND ISD,482000000000,,KEMPNER H S,94,7/1/2017
TEXAS,48,4819650,,FORT BEND ISD,482000000000,,STEPHEN F AUSTIN H S,97,7/1/2017
TEXAS,48,4819650,,FORT BEND ISD,482000000000,,HIGHTOWER H S,92,7/1/2017
TEXAS,48,4819650,,FORT BEND ISD,482000000000,,GEORGE BUSH H S,94,7/1/2017
TEXAS,48,4819650,,FORT BEND ISD,482000000000,,THURGOOD MARSHALL H S,90,7/1/2017
TEXAS,48,4819650,,FORT BEND ISD,482000000000,,WILLIAM B TRAVIS H S,93,7/1/2017
TEXAS,48,4819650,,FORT BEND ISD,482000000000,,RIDGE POINT H S,93,7/1/2017
TEXAS,48,4819700,,FORT WORTH ISD,482000000000,,ARLINGTON HEIGHTS H S,92,7/1/2017
TEXAS,48,4819700,,FORT WORTH ISD,482000000000,,BOULEVARD HEIGHTS,50,7/1/2017
TEXAS,48,4819700,,FORT WORTH ISD,482000000000,,CARTER-RIVERSIDE H S,87,7/1/2017
TEXAS,48,4819700,,FORT WORTH ISD,482000000000,,DIAMOND HILL-JARVIS H S,90,7/1/2017
TEXAS,48,4819700,,FORT WORTH ISD,482000000000,,DUNBAR H S,75,7/1/2017
TEXAS,48,4819700,,FORT WORTH ISD,482000000000,,EASTERN HILLS H S,76,7/1/2017
TEXAS,48,4819700,,FORT WORTH ISD,482000000000,,NORTH SIDE H S,73,7/1/2017
TEXAS,48,4819700,,FORT WORTH ISD,482000000000,,O D WYATT H S,73,7/1/2017
TEXAS,48,4819700,,FORT WORTH ISD,482000000000,,PASCHAL H S,91,7/1/2017
TEXAS,48,4819700,,FORT WORTH ISD,482000000000,,POLYTECHNIC H S,86,7/1/2017
TEXAS,48,4819700,,FORT WORTH ISD,482000000000,,SOUTHWEST H S,87,7/1/2017
TEXAS,48,4819700,,FORT WORTH ISD,482000000000,,TRIMBLE TECHNICAL H S,95,7/1/2017
TEXAS,48,4819700,,FORT WORTH ISD,482000000000,,WESTERN HILLS H S,88,7/1/2017
TEXAS,48,4819700,,FORT WORTH ISD,482000000000,,DETENT CTR,87,7/1/2017
TEXAS,48,4819700,,FORT WORTH ISD,482000000000,,METRO OPPORTUNITY,87,7/1/2017
TEXAS,48,4819700,,FORT WORTH ISD,482000000000,,JO KELLY SP ED,87,7/1/2017
TEXAS,48,4819700,,FORT WORTH ISD,482000000000,,SUCCESS H S,30,7/1/2017
TEXAS,48,4819700,,FORT WORTH ISD,482000000000,,SOUTH HILLS H S,88,7/1/2017
TEXAS,48,4819700,,FORT WORTH ISD,482000000000,,TRANSITION CTR,,7/1/2017
TEXAS,48,4819700,,FORT WORTH ISD,482000000000,,CHILDREN'S MEDICAL CTR,50,7/1/2017
TEXAS,48,4819700,,FORT WORTH ISD,482000000000,,BRIDGE ASSOC,50,7/1/2017
TEXAS,48,4819740,,FRANKLIN ISD,482000000000,,FRANKLIN H S,95,7/1/2017
TEXAS,48,4819770,,FRANKSTON ISD,482000000000,,FRANKSTON H S,90,7/1/2017
TEXAS,48,4819820,,FREER ISD,482000000000,,FREER H S,80,7/1/2017
TEXAS,48,4819830,,FRENSHIP ISD,482000000000,,FRENSHIP H S,98,7/1/2017
TEXAS,48,4819830,,FRENSHIP ISD,482000000000,,REESE EDUCATIONAL CTR,85,7/1/2017
TEXAS,48,4819840,,FREDERICKSBURG ISD,482000000000,,FREDERICKSBURG H S,97,7/1/2017
TEXAS,48,4819840,,FREDERICKSBURG ISD,482000000000,,ALTER SCH,60,7/1/2017
TEXAS,48,4819950,,FRIENDSWOOD ISD,482000000000,,FRIENDSWOOD H S,97,7/1/2017
TEXAS,48,4819980,,FRIONA ISD,482000000000,,FRIONA H S,95,7/1/2017
TEXAS,48,4820010,,FRISCO ISD,482000000000,,FRISCO H S,99,7/1/2017
TEXAS,48,4820010,,FRISCO ISD,482000000000,,CENTENNIAL H S,99,7/1/2017
TEXAS,48,4820010,,FRISCO ISD,482000000000,,WAKELAND H S,97,7/1/2017
TEXAS,48,4820010,,FRISCO ISD,482000000000,,LIBERTY H S,99,7/1/2017
TEXAS,48,4820010,,FRISCO ISD,482000000000,,HERITAGE H S,99,7/1/2017
TEXAS,48,4820010,,FRISCO ISD,482000000000,,LONE STAR H S,94,7/1/2017
TEXAS,48,4820040,,FROST ISD,482000000000,,FROST H S,80,7/1/2017
TEXAS,48,4820070,,FRUITVALE ISD,482000000000,,FRUITVALE H S,90,7/1/2017
TEXAS,48,4820100,,FT DAVIS ISD,482000000000,,FT DAVIS SCHOOL,80,7/1/2017
TEXAS,48,4820130,,FT HANCOCK ISD,482000000000,,FORT HANCOCK H S,90,7/1/2017
TEXAS,48,4820160,,FT SAM HOUSTON ISD,482000000000,,ROBERT G COLE MIDDLE/HIGH SCHOOL,95,7/1/2017
TEXAS,48,4820190,,FORT STOCKTON ISD,482000000000,,FORT STOCKTON H S,90,7/1/2017
TEXAS,48,4820220,,GAINESVILLE ISD,482000000000,,GAINESVILLE H S,90,7/1/2017
TEXAS,48,4820250,,GALENA PARK ISD,482000000000,,GALENA PARK H S,89,7/1/2017
TEXAS,48,4820250,,GALENA PARK ISD,482000000000,,NORTH SHORE SENIOR HIGH,89,7/1/2017
TEXAS,48,4820280,,GALVESTON ISD,482000000000,,BALL H S,87,7/1/2017
TEXAS,48,4820280,,GALVESTON ISD,482000000000,,AIM COLLEGE & CAREER PREP,60,7/1/2017
TEXAS,48,4820310,,GANADO ISD,482000000000,,GANADO H S,90,7/1/2017
TEXAS,48,4820340,,GARLAND ISD,482000000000,,PATHFINDER ACHIEVEMENT CENTER,87,7/1/2017
TEXAS,48,4820340,,GARLAND ISD,482000000000,,GARLAND H S,90,7/1/2017
TEXAS,48,4820340,,GARLAND ISD,482000000000,,LAKEVIEW CENTENNIAL H S,92,7/1/2017
TEXAS,48,4820340,,GARLAND ISD,482000000000,,N GARLAND H S,93,7/1/2017
TEXAS,48,4820340,,GARLAND ISD,482000000000,,S GARLAND H S,88,7/1/2017
TEXAS,48,4820340,,GARLAND ISD,482000000000,,MEMORIAL PATHWAY ACADEMY H S,65,7/1/2017
TEXAS,48,4820340,,GARLAND ISD,482000000000,,NAAMAN FOREST H S,90,7/1/2017
TEXAS,48,4820340,,GARLAND ISD,482000000000,,ROWLETT H S,95,7/1/2017
TEXAS,48,4820340,,GARLAND ISD,482000000000,,SACHSE H S,94,7/1/2017
TEXAS,48,4820400,,GARRISON ISD,482000000000,,GARRISON H S,90,7/1/2017
TEXAS,48,4820460,,GARY ISD,482000000000,,GARY SCHOOL,80,7/1/2017
TEXAS,48,4820500,,GATESVILLE ISD,482000000000,,GATESVILLE H S,95,7/1/2017
TEXAS,48,4820550,,GEORGE WEST ISD,482000000000,,GEORGE WEST H S,95,7/1/2017
TEXAS,48,4820600,,GEORGETOWN ISD,482000000000,,WILLIAMSON CO JUVENILE DETENTION CENTER,87,7/1/2017
TEXAS,48,4820600,,GEORGETOWN ISD,482000000000,,GEORGETOWN H S,97,7/1/2017
TEXAS,48,4820600,,GEORGETOWN ISD,482000000000,,EAST VIEW H S,99,7/1/2017
TEXAS,48,4820600,,GEORGETOWN ISD,482000000000,,CHIP RICHARTE H S,80,7/1/2017
TEXAS,48,4820610,,GHOLSON ISD,482000000000,,GHOLSON SCHOOL,80,7/1/2017
TEXAS,48,4820640,,GIDDINGS ISD,482000000000,,GIDDINGS H S,95,7/1/2017
TEXAS,48,4820700,,GILMER ISD,482000000000,,GILMER H S,95,7/1/2017
TEXAS,48,4820760,,GLADEWATER ISD,482000000000,,GLADEWATER H S,90,7/1/2017
TEXAS,48,4820790,,GLASSCOCK COUNTY ISD,482000000000,,GARDEN CITY H S,80,7/1/2017
TEXAS,48,4820850,,GLEN ROSE ISD,482000000000,,GLEN ROSE H S,95,7/1/2017
